Week,City Code,City,New Cases,non-Hubei flow,Wuhan flow(Previous week),Relative Humidity,Hospitals,,,,,,
2,620800,Pingliang,0,-0.48,-0.14,-0.57,,,,,,,
2,621100,Dingxi,1.5,0.33,0.15,-0.74,,,,,,,
2,621200,Longnan,0.33,-0.3,-0.18,0.12,,,,,,,
2,630100,Xining,0.88,-0.48,-0.17,-0.61,,,,,,,
2,640100,Yinchuan,1.6,-0.12,-0.16,-0.53,,,,,,,
2,640300,Wuzhong,0.8,-0.48,-0.14,-0.57,,,,,,,
2,640400,Evalution,0,-0.72,-0.39,0.11,,,,,,,
2,640500,Zhongwei,1,-0.48,-0.16,-0.62,,,,,,,
2,650100,Urumqi ,1.67,0.17,0.17,-0.87,,,,,,,
2,650400,Turfan,0,-0.16,-0.21,-0.57,,,,,,,
2,652900,Aksu,0,-0.08,-0.12,-0.67,,,,,,,
2,654000,Yili,0.8,-0.16,-0.2,-0.58,,,,,,,
2,810000,Hongkong,1.2,-0.32,-0.24,-0.5,,,,,,,
2,820000,Macau,0.6,-0.32,-0.24,-0.5,,,,,,,
Week,City Code,City,Growth Rate,Wuhan flow,Hubei/non-Wuhan flow,non-Hubei flow(Previous week),Hubei/non Wuhan flow(Previous week),Density,Income,,,,
3,110000,Beijing,0.45,-0.14,-0.17,0.06,-0.01,-0.03,0,,,,
3,120000,Tianjin,0.82,-0.13,-0.16,0.07,0.03,0.1,0.01,,,,
3,130100,Shijiazhuang,0.23,-0.06,-0.16,0.1,-0.02,0.01,-0.07,,,,
3,130200,Tangshan,2,0.16,-0.02,0.18,0.16,0.04,0,,,,
3,130300,Qinhuangdao,0.8,0.08,0.12,-0.1,0,-0.05,-0.13,,,,
3,130400,Handan,0.6,0.23,-0.22,0.05,0.23,-0.07,-0.04,,,,
3,130500,Xingtai,0.25,-0.15,-0.01,0.08,-0.12,0.03,-0.02,,,,
3,130600,Baoding,1.86,0.25,-0.16,0.36,-0.01,0.07,0.03,,,,
3,130700,Zhangjiakou,2.57,0.25,0.05,0.22,0.04,0,0.05,,,,
3,130800,Chengde,0.25,-0.09,-0.15,-0.09,-0.17,-0.11,-0.07,,,,
3,130900,Cangzhou,4.4,-0.06,0.09,0.09,0.67,0.08,0.67,,,,
3,131000,Langfang,2.33,0.24,-0.09,0.39,0.14,0.01,0.04,,,,
3,131100,Hengshui,0.33,0.26,0.02,0.13,-0.05,-0.16,-0.03,,,,
3,140100,Taiyuan,1,-0.1,-0.08,0.09,-0.01,0.05,-0.02,,,,
3,140200,Datong,0.75,-0.11,0.11,-0.05,0.02,-0.1,-0.07,,,,
3,140300,Yangquan,0,0.08,-0.11,-0.12,0.03,-0.09,-0.13,,,,
3,140400,Changzhi,1.5,-0.07,0.07,-0.01,0.49,-0.05,0.18,,,,
3,140500,Jincheng,0,0.06,-0.14,-0.19,-0.11,-0.09,-0.04,,,,
3,140600,Shuozhou,3,0.22,0.33,0.03,0.29,0.61,0,,,,
3,140700,Jinzhong,0.44,-0.12,0.02,0.23,-0.04,-0.14,-0.1,,,,
3,140800,Yuncheng,0.22,-0.13,0.01,0.08,-0.16,-0.1,-0.04,,,,
3,140900,Xinzhou,1.33,0.14,-0.01,0.18,-0.11,0.05,0.01,,,,
3,141000,Linfen,0,-0.12,-0.17,0.08,0.09,-0.12,-0.01,,,,
3,141100,Luliang,0,-0.16,0.07,0.13,-0.16,0.19,-0.08,,,,
3,150100,Hohhot,0,-0.08,0.05,-0.07,0.18,-0.28,-0.03,,,,
3,150200,Baotou,0.33,-0.03,-0.14,-0.09,0.14,-0.12,0.04,,,,
3,150300,Wuhai,0,-0.06,0.17,-0.19,-0.16,-0.21,-0.06,,,,
3,150400,Chifeng,1.5,-0.14,0.08,-0.05,0.3,0.46,-0.05,,,,
3,150500,Tongliao,4,0.58,-0.09,0.03,0.55,0.97,0.06,,,,
3,150600,Ordos,0,-0.21,0,-0.06,-0.13,-0.1,-0.03,,,,
3,150700,Hulunbuir,0.33,0.21,0.07,-0.1,-0.24,0.03,-0.18,,,,
3,150800,Bayannur,1,-0.29,-0.03,-0.06,0.4,0.26,0.12,,,,
3,150900,Wulanchabu,0,-0.15,0,0.27,-0.13,-0.3,-0.07,,,,
3,210100,Shenyang,0.38,0.15,-0.1,0.13,-0.07,0.01,-0.08,,,,
3,210200,Dalian,0.43,0.08,0.09,-0.08,-0.01,-0.06,-0.1,,,,
3,210300,Anshan,0,0.1,-0.13,0.1,-0.13,-0.09,-0.12,,,,
3,210600,Dandong,0,0.18,-0.16,-0.13,-0.2,-0.34,0.03,,,,
3,210700,Jinzhou,1.67,0.22,1.34,0.41,-0.1,-0.46,-0.37,,,,
3,210900,Fuxin,0.14,0.19,-0.11,-0.12,-0.01,-0.18,-0.02,,,,
3,211000,Liaoyang,1,0.12,0.18,0.01,0.01,-0.15,0.16,,,,
3,211100,Panjin,0,0.07,-0.18,-0.12,-0.14,-0.1,-0.1,,,,
3,211200,Tieling,4,0.2,2.37,0.36,-0.1,-0.62,0.76,,,,
3,211300,Chaoyang,0,0.18,-0.17,-0.11,-0.01,-0.18,0,,,,
3,211400,Huludao,1.33,0.19,-0.15,-0.11,-0.01,-0.18,0.02,,,,
3,220100,Changchun,0.38,0.17,-0.13,0.12,-0.07,-0.06,-0.07,,,,
3,220200,Jilin,0,0.1,-0.09,0.06,-0.18,-0.37,-0.12,,,,
3,220300,Siping,0.44,0.14,-0.17,0.08,-0.14,-0.15,-0.02,,,,
3,220400,Liaoyuan,0.2,0.08,-0.2,-0.23,0,-0.18,-0.14,,,,
3,220500,Tonghua,1,0.19,0.02,-0.12,-0.09,0.24,-0.02,,,,
3,222400,Yanbian,0,-0.14,-0.05,-0.09,-0.15,-0.05,-0.06,,,,
3,230100,Harbin,0.92,0.17,-0.1,0.13,-0.05,-0.12,-0.06,,,,
3,230200,Qiqihar,0.38,0.18,0.03,-0.12,0.03,-0.07,-0.02,,,,
3,230300,Jixi,0.56,0.16,0.13,-0.25,-0.09,-0.22,0.05,,,,
3,230400,Hegang,3,0.15,1.7,-0.23,0.1,-0.28,0.6,,,,
3,230500,Shuangyashan,0.34,-0.17,-0.19,-0.21,0.06,0.03,-0.04,,,,
3,230600,Daqing,0.83,0.09,-0.03,-0.1,-0.01,0.2,-0.04,,,,
3,230800,Jiamusi,0.4,-0.07,0.88,-0.18,0.07,-0.49,-0.54,,,,
3,230900,Qitaihe,0.86,0.18,0.12,-0.23,-0.09,0.16,0,,,,
3,231000,Mudanjiang,0.22,0.19,-0.12,-0.01,-0.17,-0.13,-0.06,,,,
3,231100,Heihe River,12,0.47,5.21,-0.12,0.62,3,1.36,,,,
3,231200,Suihua,0.56,-0.15,0.02,0.19,-0.04,-0.23,-0.03,,,,
3,310000,Shanghai,0.35,-0.14,-0.17,-0.01,0.01,0.05,0,,,,
3,320100,Nanjing,1.06,-0.13,-0.16,0.07,0.03,0.1,0.01,,,,
3,320200,Wuxi,1.05,-0.02,-0.16,0.1,0.09,0.09,0.02,,,,
3,320300,Xuzhou,0.93,-0.12,-0.11,0.24,0,-0.06,-0.03,,,,
3,320400,Changzhou,0.88,-0.12,-0.14,0.07,0,0.1,0.01,,,,
3,320500,Suzhou,0.43,-0.14,-0.17,-0.01,0.01,0.05,0,,,,
3,320600,Nantong,0.53,-0.13,-0.16,0.01,-0.02,0.06,0,,,,
3,320700,Lianyungang,1.4,-0.12,-0.09,0.08,-0.07,0.05,0.01,,,,
3,320800,Huaian,0.7,-0.05,-0.13,0.06,0.07,-0.05,-0.05,,,,
3,320900,Yancheng,1.25,-0.02,-0.11,0.31,0.02,0.06,-0.01,,,,
3,321000,Yangzhou,0.33,-0.12,-0.11,0.07,-0.01,0.02,0,,,,
3,321100,Zhenjiang,0.43,-0.05,-0.12,0.07,-0.02,-0.03,0.02,,,,
3,321200,Taizhou,0.47,-0.13,-0.12,0.04,-0.01,-0.01,0,,,,
3,321300,Suqian,0,-0.13,-0.09,0.03,-0.13,0.05,-0.04,,,,
3,330100,Hangzhou,0.27,-0.11,-0.16,0.06,0.06,-0.04,0,,,,
3,330200,Ningbo,0.19,-0.12,-0.16,0.06,0.03,-0.02,0.02,,,,
3,330300,Wenzhou,0.39,-0.13,-0.17,0.07,0.05,0.02,0,,,,
3,330400,Jiaxing,0.37,-0.13,-0.14,0.1,0.04,0.11,0,,,,
3,330500,Huzhou,0.33,0.05,-0.08,-0.01,0.01,-0.02,-0.01,,,,
3,330600,Shaoxing,0.73,-0.12,-0.12,0.08,0,0.02,-0.02,,,,
3,330700,Jinhua,0.33,-0.12,-0.15,0.07,0.07,-0.04,-0.03,,,,
3,330800,Quzhou,2,0.2,0.14,0.13,0.06,-0.07,0.05,,,,
3,331000,Taizhou,0.31,-0.11,-0.12,0.08,-0.01,0.02,-0.03,,,,
3,331100,Lishui,0.11,0.08,-0.15,-0.11,-0.13,-0.04,-0.1,,,,
3,340100,Hefei,0.78,-0.14,-0.16,0.2,0.03,0.02,-0.01,,,,
3,340200,Wuhu,0.31,-0.14,-0.16,0.07,-0.02,0.02,-0.02,,,,
3,340300,Bengbu,0.79,0.14,0.02,0.14,-0.14,0.05,-0.12,,,,
3,340400,Huainan,1.25,-0.15,-0.13,0.1,-0.04,0.15,-0.01,,,,
3,340500,Maanshan,0.25,-0.07,0.02,0.12,-0.17,-0.06,-0.06,,,,
3,340600,Huaibei,0.15,-0.15,0.08,-0.04,-0.18,-0.03,-0.09,,,,
3,340700,Tongling,0.75,-0.08,-0.08,-0.04,-0.07,0.07,-0.03,,,,
3,340800,Anqing,0.36,-0.14,-0.17,0.07,0.07,-0.04,-0.07,,,,
3,341100,Chuzhou,0.29,0.28,-0.1,0.08,-0.2,-0.1,-0.01,,,,
3,341200,Fuyang,0.61,-0.15,-0.19,0.22,0.03,-0.07,-0.06,,,,
3,341300,Suzhou,0.71,-0.13,0,0.26,-0.08,0.04,-0.03,,,,
3,341500,Liuan,0.62,-0.07,-0.2,0.06,0.09,-0.04,0.08,,,,
3,341600,Bozhou,0.65,0.23,-0.12,0.15,-0.11,0.02,-0.03,,,,
3,341700,Chizhou,0.86,-0.04,-0.09,-0.07,-0.13,0.11,0.21,,,,
3,341800,Xuancheng,1,0.17,-0.1,0.17,0,-0.15,-0.1,,,,
3,350100,Fuzhou,0.36,-0.13,-0.16,0.11,0.03,0.02,-0.01,,,,
3,350200,Xiamen,1.1,0.01,-0.14,0.11,0.04,0.11,0.02,,,,
3,350300,Putian,0.45,-0.1,-0.1,0.07,-0.01,0.03,-0.03,,,,
3,350400,Sanming,0.5,-0.1,-0.11,0.1,-0.03,-0.12,-0.03,,,,
3,350500,Quanzhou,0.22,-0.13,-0.16,0.07,0.03,-0.05,-0.02,,,,
3,350600,Zhangzhou,0.38,-0.1,-0.13,0.09,0.05,-0.07,-0.03,,,,
3,350700,Nanping,0.89,-0.09,0.09,0.15,-0.12,-0.05,0.04,,,,
3,350800,Longyan,0.67,-0.1,0.09,0.09,-0.12,0.03,-0.02,,,,
3,350900,Ningde,1.29,-0.1,0.15,0.11,0.21,-0.08,0.05,,,,
3,360100,Nanchang,0.58,-0.13,-0.16,0.07,0.03,0.02,-0.01,,,,
3,360200,Jingdezhen,1,-0.06,0.14,0.04,0.06,-0.04,-0.06,,,,
3,360300,Pingxiang,0.44,-0.06,-0.08,-0.05,0.03,-0.02,-0.05,,,,
3,360400,Jiujiang,0.36,-0.11,-0.17,0.11,0.08,-0.1,-0.05,,,,
3,360500,Xinyu,0.63,0.12,-0.04,-0.04,-0.14,-0.07,-0.02,,,,
3,360600,Yingtan,1.33,-0.05,0.02,0.01,0.49,-0.04,0.02,,,,
3,360700,Ganzhou,0.53,-0.13,-0.23,0.07,0.08,-0.1,-0.01,,,,
3,360800,Gian,0.62,-0.13,-0.16,0.11,0.06,-0.08,-0.07,,,,
3,360900,Yichun,1.08,0.13,-0.14,0.08,0.06,-0.04,-0.07,,,,
3,361000,Fuzhou,0.37,-0.13,-0.16,0.11,0.03,-0.1,-0.03,,,,
3,361100,Shangrao,0.49,-0.13,-0.21,0.04,0.02,-0.07,-0.01,,,,
3,370100,Jinan,0.35,0.15,-0.14,0.12,-0.09,-0.07,-0.08,,,,
3,370200,Qingdao,0.55,-0.11,-0.16,0.06,-0.03,-0.02,0.02,,,,
3,370300,Zibo,1.86,0.04,0.04,0.12,0.08,-0.01,0.09,,,,
3,370400,Zaozhuang,0.4,0.13,0.05,0.17,0,-0.12,-0.1,,,,
3,370600,Yantai,1.15,0.17,-0.06,0.14,0.05,0.06,-0.07,,,,
3,370700,Weifang,0.74,-0.03,-0.16,0.12,-0.02,0.03,0.06,,,,
3,370800,Jining,0.41,0.12,-0.11,0.15,-0.11,-0.02,-0.11,,,,
3,370900,Taian,0.71,0.13,0,0.13,0,-0.11,-0.1,,,,
3,371000,Weihai,0.73,-0.06,-0.11,-0.05,-0.07,0.08,0.04,,,,
3,371100,Rizhao,0.2,0.09,-0.13,-0.11,0.04,0,-0.13,,,,
3,371300,Linyi,0.8,0.26,-0.12,0.08,-0.07,0.01,0,,,,
3,371400,Dezhou,0.73,-0.11,0.1,0.03,0.04,0.06,-0.05,,,,
3,371500,Liaocheng,1.38,0.15,-0.05,0.15,-0.06,0.06,-0.08,,,,
3,371600,Binzhou,1.5,0.04,0.02,0.14,-0.04,-0.1,0.05,,,,
3,371700,Heze,0.83,-0.15,-0.13,0.25,0,0.02,-0.08,,,,
3,410100,Zhengzhou,0.48,-0.14,-0.16,0.02,0.04,0.06,-0.02,,,,
3,410200,Kaifeng,0.36,-0.14,0.08,0.08,0.03,-0.05,-0.07,,,,
3,410300,Luoyang,0.29,-0.06,-0.15,0.09,0,-0.05,0.03,,,,
3,410400,Pingdingshan,0.31,-0.08,-0.16,0.08,-0.01,0.01,-0.05,,,,
3,410500,Anyang,0.5,-0.11,0.08,0.08,-0.03,-0.04,0.18,,,,
3,410600,Hebi,1.6,-0.08,0.06,0.06,-0.07,0.09,-0.03,,,,
3,410700,Xinxiang,0.54,-0.15,-0.13,0.08,0,0.03,-0.07,,,,
3,410800,Jiaozuo,0.69,-0.11,-0.06,0.1,-0.08,0.12,0.06,,,,
3,410900,Puyang,4,0.2,0.33,0.21,0.42,0.68,0.17,,,,
3,411000,Xuchang,0.45,-0.05,-0.12,0.09,0,0.08,0,,,,
3,411100,Luohe,0.54,-0.08,-0.09,-0.05,0,0.11,0.17,,,,
3,411200,Sanmenxia,0,-0.09,-0.09,-0.08,0.01,-0.12,0.02,,,,
3,411300,Nanyang,0.49,-0.13,-0.08,0.04,0.06,-0.11,-0.07,,,,
3,411400,Shangqiu,0.36,-0.14,-0.18,0.14,0,-0.08,-0.02,,,,
3,411500,Xinyang,0.53,-0.14,-0.17,0.04,0.09,-0.04,-0.07,,,,
3,411600,Zhoukou,0.38,-0.15,-0.18,0.14,0.03,-0.09,-0.02,,,,
3,411700,Zhumadian,0.41,-0.13,-0.2,0.04,0.06,0.04,-0.03,,,,
3,420100,Wuhan,2.71,0.69,0.24,0.04,0.02,0.57,0.03,,,,
3,420200,Huangshi,0.66,0.09,-0.02,-0.04,0.02,-0.09,0,,,,
3,420300,Shiyan,0.78,0.07,-0.11,-0.06,0.14,0.39,-0.05,,,,
3,420500,Yichang,0.6,0.09,0,-0.04,0.06,-0.21,-0.01,,,,
3,420600,Xiangyang,0.49,0.09,-0.03,-0.03,0.05,-0.2,-0.03,,,,
3,420700,Ezhou,2.32,0.48,0.08,0.08,0.02,0.3,0.47,,,,
3,420800,Jingmen,1.15,0.09,0.13,-0.04,0.07,-0.18,0,,,,
3,420900,Xiaogan,0.54,0.04,-0.07,0.07,0.02,-0.1,-0.06,,,,
3,421000,Jingzhou,0.85,0.09,-0.05,0.04,0.07,-0.18,-0.07,,,,
3,421100,Huanggang,0.68,0.1,-0.19,0.04,0.05,-0.11,-0.01,,,,
3,421200,Xianning,1.04,0.2,-0.11,-0.02,0.08,-0.12,-0.04,,,,
3,421300,Suizhou,0.42,0.09,-0.12,-0.04,0.05,-0.14,0.18,,,,
3,422800,Enshi,0.98,0.05,-0.16,-0.06,0.15,0.43,-0.07,,,,
3,429004,Xiantao,0.89,0.09,-0.07,-0.08,0.03,-0.01,0.02,,,,
3,429005,Qianjiang,0.48,-0.08,-0.08,-0.07,0.03,0.05,-0.03,,,,
3,429006,Tianmen,2.64,0.43,0.31,-0.01,0.03,0.5,0.18,,,,
3,429021,Shennongjia ,0,-0.21,-0.17,-0.07,-0.1,-0.21,-0.06,,,,
3,430100,Changsha,0.39,-0.14,-0.17,0.03,0.02,0.02,0,,,,
3,430200,Zhuzhou,1.15,-0.11,-0.16,0.08,0.07,-0.04,0.05,,,,
3,430300,Xiangtan,0.6,-0.11,-0.11,0.08,0,0.02,-0.03,,,,
3,430400,Hengyang,0.17,-0.14,-0.17,0.07,0.07,-0.04,-0.07,,,,
3,430500,Shaoyang,0.36,-0.13,-0.17,0.07,0.05,-0.05,-0.07,,,,
3,430600,Yueyang,0.6,-0.11,-0.13,0.07,0.06,-0.04,-0.05,,,,
3,430700,Changde,0.52,-0.11,-0.15,0.07,0.05,-0.04,-0.05,,,,
3,430800,Zhangjiajie,0,-0.09,-0.11,-0.1,0.08,-0.27,-0.07,,,,
3,430900,Yiyang,0.7,-0.14,-0.17,0.07,0.07,-0.04,-0.07,,,,
3,431000,Chenzhou,0.59,-0.11,-0.15,0.08,0.08,-0.09,-0.04,,,,
3,431100,Yongzhou,0.23,-0.13,-0.21,0.07,0.06,-0.1,-0.01,,,,
3,431200,Huaihua,0.08,-0.1,-0.16,0.05,0.03,-0.27,-0.01,,,,
3,431300,Loudi,0.61,-0.13,-0.12,0.08,0.03,-0.04,-0.06,,,,
3,433100,Xiangxi,0,-0.05,-0.18,-0.09,0.09,-0.31,-0.08,,,,
3,440100,Guangzhou,0.25,-0.14,-0.17,0.06,-0.01,-0.03,0,,,,
3,440200,Shaoguan,1,-0.1,-0.16,0.21,0.05,-0.14,0.18,,,,
3,440300,Shenzhen,0.29,-0.14,-0.17,-0.01,0.01,0.05,0,,,,
3,440400,Zhuhai,0.38,-0.12,-0.14,0.06,0.03,0.08,0,,,,
3,440500,Shantou,0.3,-0.16,-0.17,0.08,-0.01,0.08,-0.08,,,,
3,440600,Foshan,1,-0.13,-0.16,0.07,0.03,0.1,0.01,,,,
3,440700,Jiangmen,1.1,-0.11,-0.09,0.09,0.1,-0.03,0,,,,
3,440800,Zhanjiang,0.38,-0.16,-0.16,0.03,0.09,0.05,-0.07,,,,
3,440900,Maoming,2.33,0.18,-0.09,0.37,0.05,0.13,0.59,,,,
3,441200,Zhaoqing,0.38,-0.09,0.1,0.08,0.01,-0.07,-0.05,,,,
3,441300,Huizhou,0.77,-0.12,-0.16,0.04,0.07,-0.03,-0.02,,,,
3,441400,Meizhou,0.29,-0.13,0.02,0.02,-0.18,-0.1,-0.03,,,,
3,441500,Shanwei,0,-0.11,-0.04,0.1,-0.03,0.01,-0.02,,,,
3,441600,Heyuan,1,-0.01,-0.17,0.09,0.03,-0.08,-0.01,,,,
3,441700,Yangjiang,0,-0.06,0.1,-0.05,0.01,-0.07,-0.05,,,,
3,441800,Qingyuan,0.5,-0.14,-0.18,0.07,0.08,-0.1,-0.07,,,,
3,441900,Dongguan,0.54,-0.13,-0.17,0.09,0,0.09,0,,,,
3,442000,Zhongshan,0.64,-0.13,-0.16,0.12,0.03,0.1,0,,,,
3,445100,Chaozhou,0,-0.11,-0.15,-0.07,-0.15,0.11,-0.09,,,,
3,445200,Jieyang,1,0.24,-0.09,0.22,-0.1,0.01,-0.05,,,,
3,450100,Nanning,1.07,-0.11,-0.14,0.07,0.05,-0.04,-0.05,,,,
3,450200,Liuzhou,0.22,-0.07,-0.11,-0.04,0.02,-0.08,0,,,,
3,450300,Guilin,0.3,-0.13,-0.18,0.12,0.02,-0.08,-0.06,,,,
3,450400,Wuzhou,0,-0.11,-0.09,-0.04,-0.13,-0.13,-0.08,,,,
3,450500,Beihai,0.64,-0.03,0.1,-0.05,0.02,-0.07,0,,,,
3,450600,Fangchenggang,0.25,0.13,-0.1,-0.22,-0.14,0,-0.06,,,,
3,450700,Qinzhou,0.17,-0.08,0.03,0.1,-0.16,-0.08,-0.05,,,,
3,450800,Guigang,0.14,-0.16,-0.02,0.08,-0.06,-0.13,-0.1,,,,
3,450900,Yulin,0.25,-0.16,0.02,0.08,-0.16,-0.08,-0.04,,,,
3,451000,Baise,0,0.18,-0.19,-0.13,-0.06,-0.17,0.07,,,,
3,451100,Hezhou,0,-0.1,-0.08,-0.1,-0.13,-0.09,-0.02,,,,
3,451200,Hechi,2,0.3,0.22,0.21,0.13,-0.05,0.24,,,,
3,451300,Laibin,4.5,0.27,0.28,0.44,0.21,0.2,0.3,,,,
3,460100,Haikou,1,-0.08,-0.09,0.02,-0.01,0.12,-0.01,,,,
3,460200,Sanya,1.22,-0.01,0.26,0.08,-0.1,-0.11,0.03,,,,
3,460400,Danzhou,0.67,-0.03,0.91,0.01,0.01,-0.55,-0.55,,,,
3,500000,Chongqing,0.58,-0.08,0.01,-0.1,0.07,-0.09,0.02,,,,
3,510100,Chengdu,1,-0.1,-0.09,-0.06,0.03,0.12,0,,,,
3,510400,Panzhihua,0.2,0.07,0.11,-0.15,-0.16,-0.32,-0.08,,,,
3,510500,Luzhou,0.75,0.2,-0.08,-0.12,0,-0.06,0.02,,,,
3,510600,Deyang,1,0.09,-0.06,-0.11,-0.08,0.02,-0.06,,,,
3,510700,Mianyang,0.38,0.13,-0.09,-0.12,0,-0.1,0.16,,,,
3,510800,Guangyuan,0,0.17,-0.12,-0.15,-0.04,-0.33,0.06,,,,
3,511000,Neijiang,0.36,0.16,-0.09,-0.11,-0.02,-0.07,-0.02,,,,
3,511100,Leshan,0,-0.07,-0.12,-0.08,0.06,-0.08,-0.04,,,,
3,511300,Nanchong,0.26,-0.1,-0.12,-0.08,0.02,0.05,0,,,,
3,511400,Meishan,1,0.14,-0.09,-0.08,-0.04,-0.02,-0.07,,,,
3,511500,Yibin,1,0.13,0.12,-0.13,-0.15,-0.08,0.18,,,,
3,511600,Guangan,0.21,-0.12,-0.1,-0.07,-0.01,0.03,-0.06,,,,
3,511700,Dazhou,0.87,-0.1,-0.14,-0.08,0.08,-0.03,-0.01,,,,
3,511800,Yaan,0.33,0.2,-0.09,-0.16,0.02,-0.22,0,,,,
3,511900,Bazhong,0.27,-0.1,-0.15,-0.08,0.02,-0.09,-0.04,,,,
3,513300,Ganzi,2.17,0.06,0.75,-0.1,0.01,0.4,0.03,,,,
3,513400,Liangshan,0.75,-0.01,0.11,-0.13,0.31,-0.13,0,,,,
3,520100,Guiyang,0.94,-0.09,-0.08,-0.08,0.05,0.05,-0.03,,,,
3,520200,Liupanshui,0.2,0.06,0.02,-0.3,0.19,-0.08,-0.13,,,,
3,520300,Zunyi,1.45,0.13,-0.07,-0.12,0.01,-0.1,0.16,,,,
3,520400,Anshun,0,-0.07,-0.19,-0.2,-0.01,-0.06,-0.08,,,,
3,520500,Bijie,0.83,0.18,0.12,-0.12,0.05,-0.1,0.06,,,,
3,520600,Tongren,1,-0.1,-0.11,-0.08,0.04,-0.09,-0.01,,,,
3,522300,Qianxinan,0.5,0.19,0.12,-0.13,-0.2,-0.13,-0.01,,,,
3,522600,Qiandongnan,1.25,-0.1,0.12,-0.09,-0.03,0,0,,,,
3,522700,Qiannan,3.33,0.21,0.22,-0.09,0.56,0.62,0.04,,,,
3,530100,Kunming,0.53,-0.08,-0.09,-0.08,0.07,-0.03,-0.03,,,,
3,530300,Qujing,0.6,-0.1,0.12,-0.08,0.01,-0.07,-0.01,,,,
3,530400,Yuxi,0.14,0.07,0.18,-0.16,0,-0.28,-0.08,,,,
3,530500,Baoshan,0,0.18,-0.13,-0.3,0,-0.12,0.05,,,,
3,530600,Zhaotong,2.25,0.21,0.25,-0.13,0.4,-0.09,0.24,,,,
3,530700,Lijiang,0,-0.26,-0.18,-0.18,-0.14,0.05,-0.02,,,,
3,530900,Lincang,0,-0.09,-0.11,-0.24,0.16,-0.18,-0.03,,,,
3,532500,Honghe,3,0.16,0.37,-0.08,0.16,0.61,0,,,,
3,532800,Xishuangbanna,0,-0.21,0.01,-0.21,-0.2,-0.04,-0.06,,,,
3,532900,Dali,0.4,-0.1,0.12,-0.12,0.02,-0.08,0.01,,,,
3,533100,Dehong,0,0.16,-0.08,-0.33,-0.07,-0.16,0.06,,,,
3,610100,Xian,0.59,-0.1,-0.09,-0.06,0.04,0.09,-0.02,,,,
3,610200,Tongchuan,0,0.2,-0.17,-0.21,-0.02,-0.09,0.03,,,,
3,610300,Baoji,0.12,-0.06,-0.07,-0.08,-0.03,-0.09,0,,,,
3,610400,Xianyang,0.2,-0.07,-0.05,-0.08,0.02,-0.02,-0.05,,,,
3,610500,Weinan,1,-0.1,0.09,-0.08,0.07,-0.04,0,,,,
3,610600,Yanan,0.25,-0.15,-0.19,-0.17,-0.12,0.01,0.01,,,,
3,610700,Hanzhong,0,-0.09,0.17,-0.13,-0.03,-0.08,-0.09,,,,
3,610800,Yulin.,1,0.08,0.19,-0.16,0.11,-0.19,-0.11,,,,
3,610900,Ankang,0.18,-0.11,-0.11,-0.11,0.03,-0.17,-0.08,,,,
3,611000,Shangluo,0,-0.1,-0.14,-0.11,-0.02,-0.09,-0.01,,,,
3,620100,Lanzhou,0.18,0.1,-0.04,-0.12,-0.04,-0.12,-0.09,,,,
3,620400,Baiyin,0,0.18,-0.24,-0.24,-0.17,-0.15,0.06,,,,
3,620500,Tianshui,0.25,-0.1,-0.16,-0.08,0.07,-0.12,-0.06,,,,
3,621000,Qingyang,0.5,0.01,0.08,-0.12,-0.13,-0.09,0,,,,
3,621100,Dingxi,1.33,0.22,-0.11,-0.21,-0.09,0.28,0.22,,,,
3,621200,Longnan,0,-0.16,-0.19,-0.23,-0.18,-0.1,0.06,,,,
3,622900,Linxia,0,0.19,-0.21,-0.12,-0.16,-0.17,0.03,,,,
3,623000,Gannan,1.67,0.3,0.83,-0.12,-0.33,0.27,0.16,,,,
3,630100,Xining,0,-0.08,-0.13,-0.09,0.26,-0.09,-0.05,,,,
3,640100,Yinchuan,0.31,0.1,-0.01,-0.13,-0.15,0.14,-0.07,,,,
3,640200,Shizuishan,0,0.03,0.7,-0.24,-0.07,-0.22,-0.74,,,,
3,640300,Wuzhong,4,0.46,0.36,-0.07,0.37,0.87,0.07,,,,
3,640500,Zhongwei,0,0.38,-0.2,-0.18,-0.11,0.17,0.08,,,,
3,650100,Urumqi ,0.5,-0.06,-0.06,-0.11,-0.04,-0.28,-0.02,,,,
3,654000,Yili,1.25,-0.31,0,-0.07,0.34,0.52,-0.02,,,,
3,810000,Hongkong,2.42,0.08,0.42,-0.13,0.11,0.07,0.55,,,,
3,820000,Macau,0,-0.03,0.5,-0.17,0.11,-0.4,-0.28,,,,
Week,Cit Code,City,Growth Rate,non-Hubei flow,Wuhan flow(Previous week),Hubei/non Wuhan flow(Previous week),Absolute Humidity,Aging,,,,,
4,110000,Beijing,0.32,-0.01,0.01,0.01,-0.06,-0.05,,,,,
4,120000,Tianjin,0.3,0.01,0,0,-0.05,-0.02,,,,,
4,130100,Shijiazhuang,0.33,-0.02,0,-0.01,-0.05,-0.04,,,,,
4,130200,Tangshan,0.58,-0.04,0,-0.01,-0.05,-0.04,,,,,
4,130300,Qinhuangdao,0.25,-0.04,0.02,0,-0.05,-0.06,,,,,
4,130400,Handan,0,-0.04,0,-0.03,-0.05,-0.04,,,,,
4,130500,Xingtai,0.33,0.04,0,-0.04,-0.07,-0.06,,,,,
4,130600,Baoding,0.08,-0.04,0,-0.03,-0.05,-0.04,,,,,
4,130700,Zhangjiakou,0.17,-0.04,0.02,0,-0.05,-0.06,,,,,
